91.IV.2,collection,dc.coverage.temporal[],dc.date.issued,dc.description[en],dc.identifier.isbn[],dc.identifier.issn[],dc.identifier.other[],dc.identifier.uri,dc.language[],dc.title[en],dc.title[es],dc.title[fr],dc.title[ru],dcterms.publisher[en],undr.contributor.corporate[en],undr.contributor.corporate[es],undr.contributor.corporate[fr],undr.contributor.corporate[ru],undr.identifier.salesnumber[],undr.identifier.symbol[],
421572,11176/387434,1988-01-01 00:00:00,1988-01-01 00:00:00,,,ISSN 0082-8327,,http://hdl.handle.net/11176/399751,French,,,Évaluations des besoins du monde en stupéfiants pour 1988 : supplément N°. 12,,,International Narcotics Control Board,Junta Internacional de Fiscalización de Estupefacientes,Organe international de contrôle des stupéfiants,,,E/INCB/1987/2/Supp.12,
421571,11176/387434,1952-01-01 00:00:00,1958-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399750,English,"Portuguese India, communiqués par le gouvernement du Portugal : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946",,,,,,,,,,E/NL.1958/32,
421570,11176/387434,1954-01-01 00:00:00,1954-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399749,French,,,"Documents officiels, dix-huitième session, 29 juin-6 août 1954 : résolutions, supplément n* 1",,,,,Nations Unies. Conseil économique et social,,,E/2654,
421569,11176/387434,1976-01-01 00:00:00,1976-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399748,English,Burma : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs and psychotropic substances,,,,,,,,,,E/NL.1976/18,
421568,11176/387434,1991-01-01 00:00:00,1992-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399747,English,Thailand : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs and psychotropic substances,,,,,,,,,,E/NL.1992/39,
421567,11176/387434,1947-01-01 00:00:00,1948-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399746,French,,,"Îles Fidji, communiqués par le gouvernement du Royaume-Uni : Lois et règlements communiqués conformément aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,,,,,E/NL.1948/47,
421566,11176/387434,1955-01-01 00:00:00,1956-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399745,French,,,"Bahrein, communiqués par le gouvernement du Royaume-Uni de Grande-Bretagne et d'Irlande du Nord : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,,,,,E/NL.1956/97,
421565,11176/387434,1937-01-01 00:00:00||1950-01-01 00:00:00,1950-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399744,English,"Mexico : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946",,,,,,,,,,E/NL.1950/65,
421564,11176/387434,1986-01-01 00:00:00,1986-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399743,Spanish,,"Informe de la Comisión de las Naciones Unidas para el derecho mercantil internacional sobre la labor realizada en su 19° período de sesiones, 23 de junio a 11 de julio de 1986 : Asamblea General, documentos oficiales, cuadragesimo primer periodo de sesiones, suplemento no. 17, A/41/17",,,,,Comisión de las Naciones Unidas para el Derecho Mercantil Internacional,,,,A/41/17,
421563,11176/387434,1953-01-01 00:00:00,1953-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399742,French,,,"Jammu et Cachemire, communiqué par le Gouvernement de l'Inde : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,,,,,E/NL.1953/69-80,
421562,11176/387434,1956-01-01 00:00:00,1956-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399741,French,,,"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,,,,,E/NL.1956/68,
421561,11176/387434,1987-01-01 00:00:00,1987-01-01 00:00:00,,,ISSN 0082-8327,,http://hdl.handle.net/11176/399740,English,Estimated world requirements of narcotic drugs in 1987 : supplement No. 01,,,,,International Narcotics Control Board,Junta Internacional de Fiscalización de Estupefacientes,Organe international de contrôle des stupéfiants,,,E/INCB/1986/2/Supp.1,
421560,11176/387434,1993-01-01 00:00:00||1995-01-01 00:00:00,1995-01-01 00:00:00,,,ISSN 1013-8250,,http://hdl.handle.net/11176/399739,French,,,"Supplément n° 4 à stupéfiants : évaluations des besoins du monde pour 1995, statistiques pour 1993, évaluations à jour au 30 avril 1995",,,International Narcotics Control Board,Junta Internacional de Fiscalización de Estupefacientes,Organe international de contrôle des stupéfiants,,,E/INCB/1994/2/Supp.4,
421559,11176/387434,1959-01-01 00:00:00,1961-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399738,English,"Denmark : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946",,,,,,,,,,E/NL.1961/100,
421558,11176/387434,1995-01-01 00:00:00,1995-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399737,French,,,"Application des recommandations de la deuxième Conference des Nations Unies sur l'exploration et les utilisations pacifiques de l'espace extra-atmospherique : coopération internationale dans le domaine des utilisations pacifiques de l'espace, activités des états membres, note du secrétariat",,,,,Comité des utilisations pacifiques de l'espace extra-atmosphérique,,,A/AC.105/592/Add.2,
421557,11176/387434,1983-01-01 00:00:00,1984-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399736,English,Pakistan : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs and psychotropic substances,,,,,,,,,,E/NL.1984/12-13,
421556,11176/387434,1992-01-01 00:00:00,1992-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399735,English,Bahamas : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs and psychotropic substances,,,,,,,,,,E/NL.1992/54-55,
421555,11176/387434,1971-01-01 00:00:00,1973-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399734,French,,,France : Lois et règlements promulgués pour donner effet aux dispositions des traités internationaux sur les stupéfiants,,,,,,,,E/NL.1973/10,
421554,11176/387434,1984-01-01 00:00:00,1984-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399733,English,Estimated world requirements of narcotic drugs in 1984 : supplement no. 10,,,,,International Narcotics Control Board,Junta Internacional de Fiscalización de Estupefacientes,Organe international de contrôle des stupéfiants,,E/F/S.84.XI.2/Supp.10,E/INCB/1983/2/Supp.10,
421553,11176/387434,1970-01-01 00:00:00,1972-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399732,French,,,État comparatif des évaluations et des statistiques sur les stupéfiants fournies pour 1970 par les gouvernements conformément aux traités internationaux,,,International Narcotics Control Board,,Organe international de contrôle des stupéfiants,,E/F.72.XI.3,E/INCB/16,
421552,11176/387434,1955-01-01 00:00:00,1956-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399731,French,,,"Australie : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,,,,,E/NL.1956/107-114,
421551,11176/387434,1965-01-01 00:00:00,1966-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399730,English,"Ryukyu Islands, communicated by the Government of the United States of America : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs",,,,,,,,,,E/NL.1966/36,
421550,11176/387434,1976-01-01 00:00:00,1976-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399729,Spanish,,Previsiones de las necesidades mundiales de estupefacientes y de la producción mundial de opio para 1976 : suplemento n°. 05,,,,International Narcotics Control Board,Junta Internacional de Fiscalización de Estupefacientes,Organe international de contrôle des stupéfiants,,E/F/S.76.XI.1/Supp.5,E/INCB/30/Supp.5,
421549,11176/387434,1947-01-01 00:00:00,1950-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399728,French,,,"Inde : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,,,,,E/NL.1950/34-54,
421548,11176/387434,1980-01-01 00:00:00,1980-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399727,Spanish,,"Informe de la Comisión sobre la utilizacion del espacio ultraterrestre con fines pacificos : Asamblea General, documentos oficiales, trigesimo quinto periodo de sesiones, suplemento no. 20, A/35/20",,,,,Comisión sobre la Utilización del Espacio Ultraterrestre con Fines Pacíficos,,,,A/35/20,
421547,11176/387434,1954-01-01 00:00:00||1953-01-01 00:00:00||1955-01-01 00:00:00,1956-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399726,French,,,"Inde : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,,,,,E/NL.1956/5-12,
421546,11176/387434,,1979-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399725,French,,,"Résolutions et décisions du Conseil économique et social : seconde session ordinaire de 1979, Genève, 4 juillet-3 août 1979, Conseil économique et social, documents officiels, 1979 supplément n° 1A",,,,,Nations Unies. Conseil économique et social,,,E/1979/79/Add.1,
421545,11176/387434,1981-01-01 00:00:00,1982-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399724,English,Australia : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs and psychotropic substances,,,,,,,,,,E/NL.1982/20,
421544,11176/387434,1949-01-01 00:00:00,1951-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399723,English,"Denmark : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946",,,,,,,,,,E/NL.1951/15,
421543,11176/387434,1955-01-01 00:00:00,1955-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399722,French,,,"Îles Gilbert et Ellice, communiqués par le gouvernement du Royaume-Uni de Grande-Bretagne et d'Irlande du Nord : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,,,,,E/NL.1955/42,
421542,11176/387434,1966-01-01 00:00:00,1967-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399721,English,United Kingdom of Great Britain and Northern Ireland : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs,,,,,,,,,,E/NL.1967/2,
421541,11176/387434,1968-01-01 00:00:00,1968-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399720,English,"Commission on Narcotic Drugs, report o f the twety-second session, 8-26 January 1968 : Economic and Social Council, official records, forty-fourth session, supplement no. 2",,,,,United Nations. Commission on Narcotic Drugs,,,,,E/4455||E/CN.7/512,
421540,11176/387434,1954-01-01 00:00:00,1955-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399719,French,,,"Philippines : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,,,,,E/NL.1955/44,
421539,11176/387434,1987-01-01 00:00:00,1987-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399718,English,Report of the International Narcotics Control Board for 1987,,,,,International Narcotics Control Board,,,,E.87.XI.3,E/INCB/1987/1,
421538,11176/387434,1967-01-01 00:00:00,1967-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399717,Spanish,,"Informe final del Comité central permanente de estupefacientes y del organo de fiscalización de estupefacientes, noviembre, 1967",,,,,Comité Central Permanente de Estupefacientes,,,S.68.XI.3,E/OB/23||E/DSB/25,
421537,11176/387434,1948-01-01 00:00:00,1949-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399716,English,"French Indo-China : Laws and regulations communicated in compliance with the terms of the Convention for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs of 13 July 1931, as amended by the Protocol of 11 December 1946",,,,,,,,,,E/NL.1949/8,
421536,11176/387434,,1953-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399715,French,,,"Inde : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,,,,,E/NL.1953/83,
421535,11176/387434,1966-01-01 00:00:00||1961-01-01 00:00:00||1970-01-01 00:00:00,1972-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399714,English,Finland : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs,,,,,,,,,,E/NL.1972/3,
421534,11176/387434,1981-01-01 00:00:00,1981-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399713,English,Estimated world requirements of narcotic drugs in 1981 : supplement No. 08,,,,,International Narcotics Control Board,Junta Internacional de Fiscalización de Estupefacientes,Organe international de contrôle des stupéfiants,,E/F/S.81.XI.1/Supp.8,E/INCB/51/Supp.8,
421533,11176/387434,1956-01-01 00:00:00,1956-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399712,English,"Jammu and Kashmir, communicated by the Government of India : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946",,,,,,,,,,E/NL.1956/118,
421532,11176/387434,1995-01-01 00:00:00,1998-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399711,English,Spain : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs and psychotropic substances,,,,,,,,,,E/NL.1998/41,
421531,11176/387434,1973-01-01 00:00:00,1973-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399710,French,,,Luxembourg : Lois et règlements promulgués pour donner effet aux dispositions des traités internationaux sur les stupéfiants,,,,,,,,E/NL.1973/44,
421530,11176/387434,1981-01-01 00:00:00,1988-01-01 00:00:00,,,,,http://hdl.handle.net/11176/399709,English,Turkey : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs and psychotropic substances,,,,,,,,,,E/NL.1988/40-41,
